# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau A_planck calib_100T calib_217T A_cib_217 xi_sz_cib A_sz ksz_norm gal545_A_100 gal545_A_143 gal545_A_143_217 gal545_A_217 ps_A_100_100 ps_A_143_143 ps_A_143_217 ps_A_217_217 galf_TE_A_100 galf_TE_A_100_143 galf_TE_A_100_217 galf_TE_A_143 galf_TE_A_143_217 galf_TE_A_217 As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__CMB chi2__SN minuslogprior minuslogprior__0 minuslogprior__SZ chi2 chi2__planck_2018_lowl.TT chi2__planck_2018_lowl.EE chi2__planck_2018_highl_plik.TTTEEE chi2__planck_2018_lensing.clik chi2__bao.desi_dr2 chi2__sn.desdovekie
5 2.24966610e+03 3.04132810e+00 9.68231200e-01 1.19351620e-03 6.89708580e+01 2.22776740e-02 1.17693670e-01 5.53498730e-02 9.95853040e-01 9.99397100e-01 9.97662600e-01 4.58896490e+01 5.66383990e-01 4.87019830e+00 9.46545760e-01 8.13098730e+00 8.91206820e+00 1.44329540e+01 8.42122720e+01 2.78173320e+02 4.18840480e+01 4.20946850e+01 1.19380120e+02 1.53474580e-01 1.55925180e-01 4.15048860e-01 2.31648440e-01 7.64662080e-01 2.88226030e+00 2.09330260e-09 2.95599790e-01 1.40616210e-01 7.04324260e-01 2.45358120e-01 2.46687970e-01 2.60305240e+00 7.78933080e+00 8.38720540e-01 1.00991420e+00 4.56004720e-01 6.18433930e-01 2.09330260e+00 1.87394020e+00 1.37055470e+01 1.46940430e+02 1.01346075e+02 8.32546910e-01 1.12696430e+01 2.80131250e+03 1.63668320e+03 2.50334260e+01 2.29836900e+01 2.04973580e+00 4.44926530e+03 2.34114110e+01 3.96236710e+02 2.37208570e+03 9.57861460e+00 1.12696430e+01 1.63668320e+03
1 2.24750940e+03 3.04333640e+00 9.69338130e-01 1.10761440e-03 6.90573320e+01 2.23526850e-02 1.17395230e-01 5.68116420e-02 9.97197670e-01 9.99516740e-01 9.97317810e-01 4.83712660e+01 2.36627880e-01 6.21695840e+00 1.08704360e+00 9.76008980e+00 1.15445160e+01 1.33060070e+01 8.12456180e+01 2.49835280e+02 3.42881390e+01 4.05857070e+01 1.17195870e+02 1.32097490e-01 1.41739740e-01 2.55774300e-01 1.60061370e-01 6.40105660e-01 1.99767890e+00 2.09751080e-09 2.94391450e-01 1.40392790e-01 7.05532790e-01 2.45388530e-01 2.46718490e-01 2.58882820e+00 7.91310880e+00 8.35868630e-01 1.00584980e+00 4.53524370e-01 6.15700250e-01 2.09751080e+00 1.87222590e+00 1.37050160e+01 1.47001160e+02 1.01515079e+02 8.28018420e-01 1.08882980e+01 2.79643740e+03 1.63708560e+03 2.53037000e+01 2.31553880e+01 2.14831190e+00 4.44441130e+03 2.30182370e+01 3.96460530e+02 2.36768670e+03 9.27201030e+00 1.08882980e+01 1.63708560e+03
2 2.24473450e+03 3.03873800e+00 9.69445430e-01 1.25128300e-03 6.93391920e+01 2.23304020e-02 1.17091820e-01 5.41486900e-02 9.97275620e-01 9.99188960e-01 9.96944620e-01 4.35036820e+01 3.44458110e-01 4.23478940e+00 3.49130900e+00 8.92901310e+00 1.10791730e+01 1.61743750e+01 8.72336680e+01 2.46906680e+02 3.98507350e+01 3.37738080e+01 1.18225430e+02 9.96018510e-02 1.04011420e-01 4.02315440e-01 1.06860490e-01 6.56236310e-01 2.26334030e+00 2.08788770e-09 2.91325530e-01 1.40067080e-01 7.08599330e-01 2.45379590e-01 2.46709510e-01 2.59303130e+00 7.64711230e+00 8.37529060e-01 1.00579740e+00 4.52052790e-01 6.15310780e-01 2.08788770e+00 1.87358830e+00 1.36875230e+01 1.47002040e+02 1.01930027e+02 8.25331700e-01 1.06436610e+01 2.79111130e+03 1.63812380e+03 2.47951250e+01 2.27448940e+01 2.05023120e+00 4.43987880e+03 2.30109850e+01 3.95954110e+02 2.36277470e+03 9.37153470e+00 1.06436610e+01 1.63812380e+03
4 2.24400310e+03 3.04079820e+00 9.69345160e-01 1.25128300e-03 6.93391920e+01 2.23304020e-02 1.17091820e-01 5.41486900e-02 9.98350560e-01 9.99327120e-01 9.96982350e-01 4.72659360e+01 2.40278430e-01 3.03090130e+00 4.09656640e+00 8.89921430e+00 1.28995650e+01 1.76104980e+01 8.89152960e+01 2.80301110e+02 3.98567870e+01 2.65075740e+01 1.07709610e+02 6.20678350e-02 1.06277820e-01 3.85473160e-01 1.72526100e-01 6.44672240e-01 2.16976750e+00 2.09219370e-09 2.91325530e-01 1.40067080e-01 7.08599330e-01 2.45379590e-01 2.46709510e-01 2.59303130e+00 7.64711230e+00 8.38359390e-01 1.00679450e+00 4.52500960e-01 6.15920790e-01 2.09219370e+00 1.87745240e+00 1.36875230e+01 1.47002040e+02 1.01930027e+02 8.26149940e-01 1.06436610e+01 2.78968300e+03 1.63812380e+03 2.47778700e+01 2.27432690e+01 2.03460120e+00 4.43845050e+03 2.30250680e+01 3.95945170e+02 2.36135690e+03 9.35585870e+00 1.06436610e+01 1.63812380e+03
4 2.23926890e+03 3.03255830e+00 9.70371330e-01 1.00005530e-03 6.91515060e+01 2.23702440e-02 1.17102530e-01 5.07198710e-02 9.98663880e-01 9.99261950e-01 9.97772590e-01 4.38727900e+01 1.97384710e-01 5.77466630e+00 2.39465200e+00 9.82624460e+00 1.32812750e+01 1.94764360e+01 9.51522530e+01 2.77066300e+02 3.63084920e+01 3.26515960e+01 1.15629700e+02 1.12053810e-01 1.09701880e-01 4.40735430e-01 1.58310280e-01 6.31304760e-01 2.16086440e+00 2.07502510e-09 2.93014790e-01 1.40117640e-01 7.06909670e-01 2.45395510e-01 2.46725490e-01 2.58553320e+00 7.28257990e+00 8.27522810e-01 9.95128470e-01 4.47945050e-01 6.08838850e-01 2.07502510e+00 1.87485910e+00 1.37054660e+01 1.47140100e+02 1.01749595e+02 8.17832030e-01 1.05526480e+01 2.78504450e+03 1.63756440e+03 2.26881320e+01 2.04175560e+01 2.27057640e+00 4.43316150e+03 2.25588840e+01 3.95668120e+02 2.35727970e+03 9.53781860e+00 1.05526480e+01 1.63756440e+03
2 2.24149700e+03 3.03724540e+00 9.70760650e-01 8.37666480e-04 6.89690530e+01 2.24091610e-02 1.17392440e-01 5.34366460e-02 9.98567970e-01 9.99254580e-01 9.97901110e-01 3.64357330e+01 2.54024790e-01 6.34681930e+00 3.00859770e+00 9.54789280e+00 1.32204820e+01 2.08087850e+01 1.01723170e+02 2.55784550e+02 3.11271310e+01 3.22836530e+01 1.21811370e+02 1.14442680e-01 1.17471580e-01 4.02325270e-01 1.25941010e-01 5.94455830e-01 2.19857550e+00 2.08477370e-09 2.95258430e-01 1.40446470e-01 7.04665620e-01 2.45410710e-01 2.46740750e-01 2.57829430e+00 7.55567210e+00 8.25658660e-01 9.94199200e-01 4.48643830e-01 6.08626870e-01 2.08477370e+00 1.87346000e+00 1.37144010e+01 1.47138160e+02 1.01479796e+02 8.19107820e-01 1.07517350e+01 2.78754470e+03 1.63683890e+03 2.39293590e+01 2.11661810e+01 2.76317830e+00 4.43513530e+03 2.24923290e+01 3.95838270e+02 2.35985380e+03 9.36031310e+00 1.07517350e+01 1.63683890e+03
1 2.24280380e+03 3.03680750e+00 9.64330790e-01 8.37666480e-04 6.89690530e+01 2.24091610e-02 1.17392440e-01 5.34366460e-02 9.96117620e-01 9.99127250e-01 9.97782440e-01 4.32401580e+01 4.27800100e-01 3.80560190e+00 5.11567960e+00 9.18639990e+00 1.00891280e+01 1.38881480e+01 9.09452190e+01 2.81875470e+02 3.89541450e+01 3.57168750e+01 1.12661730e+02 1.56716970e-01 1.27640500e-01 4.43035950e-01 2.26681850e-01 6.59156720e-01 1.89008640e+00 2.08386100e-09 2.95258430e-01 1.40446470e-01 7.04665620e-01 2.45410710e-01 2.46740750e-01 2.57829430e+00 7.55567210e+00 8.23423670e-01 9.91507980e-01 4.47429380e-01 6.06979360e-01 2.08386100e+00 1.87263980e+00 1.37144010e+01 1.47138160e+02 1.01479796e+02 8.16890550e-01 1.07517350e+01 2.79210410e+03 1.63683890e+03 2.29564330e+01 2.07774480e+01 2.17898450e+00 4.43969470e+03 2.42284710e+01 3.95936040e+02 2.36309440e+03 8.84518570e+00 1.07517350e+01 1.63683890e+03
5 2.24374870e+03 3.04133610e+00 9.64263140e-01 9.43382930e-04 6.91257360e+01 2.24190620e-02 1.17241180e-01 5.54914900e-02 9.96033300e-01 9.99223090e-01 9.97437550e-01 3.56961830e+01 9.69490030e-01 3.74118670e+00 4.95216350e+00 5.57300660e+00 1.12543220e+01 1.50167840e+01 9.37892660e+01 2.81548420e+02 4.75003830e+01 5.05890530e+01 1.24993740e+02 1.54166560e-01 1.45301890e-01 4.70967360e-01 2.30539780e-01 7.17338930e-01 2.24979290e+00 2.09331940e-09 2.93625620e-01 1.40305110e-01 7.06298780e-01 2.45414510e-01 2.46744560e-01 2.57646860e+00 7.76089580e+00 8.27853590e-01 9.95711800e-01 4.48590950e-01 6.09399400e-01 2.09331940e+00 1.87342450e+00 1.37032780e+01 1.47090050e+02 1.01677080e+02 8.19011270e-01 1.05692680e+01 2.79093610e+03 1.63736390e+03 2.43141290e+01 2.21816880e+01 2.13244100e+00 4.43886920e+03 2.44229380e+01 3.96223140e+02 2.36145800e+03 8.83199620e+00 1.05692680e+01 1.63736390e+03
2 2.24607100e+03 3.04262610e+00 9.65680320e-01 9.43382930e-04 6.91257360e+01 2.24190620e-02 1.17241180e-01 5.54914900e-02 9.96888810e-01 9.99684800e-01 9.97540810e-01 3.43178180e+01 5.92633020e-01 5.46592190e+00 5.51038710e+00 6.87660660e+00 1.12729990e+01 1.68656940e+01 9.80644090e+01 2.55612800e+02 4.53966020e+01 4.13453720e+01 1.21512820e+02 1.17633080e-01 1.40136810e-01 4.81292470e-01 2.76824090e-01 7.59616330e-01 2.28185220e+00 2.09602150e-09 2.93625620e-01 1.40305110e-01 7.06298780e-01 2.45414510e-01 2.46744560e-01 2.57646860e+00 7.76089580e+00 8.28843480e-01 9.96902390e-01 4.49127340e-01 6.10128070e-01 2.09602150e+00 1.87584270e+00 1.37032780e+01 1.47090050e+02 1.01677080e+02 8.19990590e-01 1.05692680e+01 2.79668190e+03 1.63736390e+03 2.37634970e+01 2.04893780e+01 3.27411880e+00 4.44461500e+03 2.40392750e+01 3.96227940e+02 2.36752540e+03 8.88926900e+00 1.05692680e+01 1.63736390e+03
4 2.24567620e+03 3.04887430e+00 9.65528570e-01 1.08081020e-03 6.92857850e+01 2.23902680e-02 1.17076090e-01 5.84835820e-02 9.96918650e-01 1.00004550e+00 9.97920310e-01 3.63602140e+01 9.83989010e-01 7.79526700e+00 2.47986040e+00 8.34992120e+00 1.19777740e+01 2.56344500e+01 1.09766720e+02 2.52168120e+02 5.34836960e+01 5.46952830e+01 1.19713540e+02 1.69803230e-01 1.33707140e-01 6.13460900e-01 1.66061500e-01 8.20035620e-01 2.54851950e+00 2.10915870e-09 2.91866770e-01 1.40111220e-01 7.08057980e-01 2.45403380e-01 2.46733390e-01 2.58179680e+00 8.06574090e+00 8.35084730e-01 1.00324840e+00 4.51151980e-01 6.13799750e-01 2.10915870e+00 1.87633800e+00 1.36929490e+01 1.47065550e+02 1.01895521e+02 8.23687050e-01 1.05886930e+01 2.79045800e+03 1.63795480e+03 2.61754790e+01 2.25064040e+01 3.66907530e+00 4.43900150e+03 2.42568450e+01 3.97030090e+02 2.36012810e+03 9.04302360e+00 1.05886930e+01 1.63795480e+03
1 2.24481710e+03 3.04975310e+00 9.65440240e-01 1.05703510e-03 6.92291020e+01 2.23861390e-02 1.17196220e-01 5.89374790e-02 9.96864210e-01 9.99849410e-01 9.98078040e-01 3.45069540e+01 9.81407550e-01 7.48778250e+00 2.55980810e+00 7.17766080e+00 1.17349620e+01 2.53782740e+01 1.10396850e+02 2.61626060e+02 5.53015540e+01 5.52761840e+01 1.23929890e+02 1.47428080e-01 1.34209030e-01 6.31887810e-01 1.82960460e-01 8.22897420e-01 2.51940460e+00 2.11101310e-09 2.92586960e-01 1.40227230e-01 7.07337660e-01 2.45401770e-01 2.46731770e-01 2.58256510e+00 8.11333530e+00 8.35188110e-01 1.00378330e+00 4.51764170e-01 6.14254070e-01 2.11101310e+00 1.87628360e+00 1.36950310e+01 1.47055160e+02 1.01804967e+02 8.24804750e-01 1.05476460e+01 2.78913300e+03 1.63770460e+03 2.61244480e+01 2.26955510e+01 3.42889650e+00 4.43738530e+03 2.42813370e+01 3.97177570e+02 2.35859030e+03 9.08376710e+00 1.05476460e+01 1.63770460e+03
1 2.24582220e+03 3.05054080e+00 9.66148740e-01 9.48799210e-04 6.90969550e+01 2.23158380e-02 1.17066930e-01 6.02478090e-02 9.96830600e-01 9.99264710e-01 9.97378440e-01 3.79091060e+01 8.29185790e-01 8.83618340e+00 1.94947280e+00 6.54250210e+00 1.29629170e+01 2.63437390e+01 1.05682830e+02 2.65919890e+02 4.92372060e+01 5.01904190e+01 1.19164890e+02 1.20558630e-01 1.18247000e-01 4.05467800e-01 2.26477510e-01 6.52795540e-01 2.11592960e+00 2.11267670e-09 2.93289110e-01 1.40027630e-01 7.06635220e-01 2.45373700e-01 2.46703600e-01 2.59578990e+00 8.25487120e+00 8.32247960e-01 1.00120560e+00 4.50713640e-01 6.12458580e-01 2.11267670e+00 1.87284770e+00 1.37132900e+01 1.47248130e+02 1.01743974e+02 8.22886760e-01 1.05046970e+01 2.79187950e+03 1.63747740e+03 2.58914540e+01 2.14631590e+01 4.42829490e+00 4.43986160e+03 2.40015570e+01 3.97593560e+02 2.36133390e+03 8.95052370e+00 1.05046970e+01 1.63747740e+03
11 2.24666130e+03 3.05743550e+00 9.65907530e-01 9.48799210e-04 6.90969550e+01 2.23158380e-02 1.17066930e-01 6.02478090e-02 1.00079360e+00 9.99806170e-01 9.98692350e-01 3.32049120e+01 3.33292320e-01 8.05214730e+00 2.65657980e+00 6.96819510e+00 1.17770920e+01 2.63356800e+01 1.16511290e+02 2.82479480e+02 4.38880790e+01 3.80808100e+01 1.22883420e+02 1.09900320e-01 1.05644790e-01 4.87251540e-01 9.12131380e-02 6.19471290e-01 2.10794330e+00 2.12729320e-09 2.93289110e-01 1.40027630e-01 7.06635220e-01 2.45373700e-01 2.46703600e-01 2.59578990e+00 8.25487120e+00 8.35043770e-01 1.00456900e+00 4.52227750e-01 6.14516040e-01 2.12729320e+00 1.88580500e+00 1.37132900e+01 1.47248130e+02 1.01743974e+02 8.25651130e-01 1.05046970e+01 2.79459400e+03 1.63747740e+03 2.53732160e+01 2.13289000e+01 4.04431670e+00 4.44257610e+03 2.39744780e+01 3.97591370e+02 2.36400410e+03 9.02409180e+00 1.05046970e+01 1.63747740e+03
1 2.24545440e+03 3.05349260e+00 9.63977150e-01 9.48799210e-04 6.90969550e+01 2.23158380e-02 1.17066930e-01 6.02478090e-02 9.99619330e-01 9.99395670e-01 9.98180840e-01 3.96082530e+01 2.35460080e-01 6.96610640e+00 3.73891100e+00 7.77803490e+00 1.14216860e+01 2.29539930e+01 1.08497700e+02 2.86162680e+02 5.08210580e+01 3.81942440e+01 1.15788270e+02 5.78914460e-02 1.10505420e-01 4.72526700e-01 1.43446980e-01 6.28755700e-01 2.12605760e+00 2.11892210e-09 2.93289110e-01 1.40027630e-01 7.06635220e-01 2.45373700e-01 2.46703600e-01 2.59578990e+00 8.25487120e+00 8.32775450e-01 1.00184020e+00 4.50999310e-01 6.12846760e-01 2.11892210e+00 1.87838420e+00 1.37132900e+01 1.47248130e+02 1.01743974e+02 8.23408330e-01 1.05046970e+01 2.79408320e+03 1.63747740e+03 2.44217650e+01 2.07933920e+01 3.62837260e+00 4.44206530e+03 2.43127740e+01 3.97662070e+02 2.36325930e+03 8.84905340e+00 1.05046970e+01 1.63747740e+03
6 2.24540990e+03 3.05340980e+00 9.64084730e-01 9.34311510e-04 6.91034160e+01 2.23302400e-02 1.17057260e-01 6.02199240e-02 9.99428510e-01 9.99102990e-01 9.98277640e-01 4.38311110e+01 3.62097910e-01 6.70432670e+00 4.92411450e+00 6.95262330e+00 8.81334860e+00 1.85821530e+01 1.00557450e+02 2.73512200e+02 5.03035320e+01 4.06108990e+01 1.11848290e+02 7.80662470e-02 1.53706180e-01 4.67309220e-01 2.13315060e-01 6.64986200e-01 1.90457320e+00 2.11874660e-09 2.93244180e-01 1.40032370e-01 7.06680160e-01 2.45379520e-01 2.46709450e-01 2.59306200e+00 8.24829650e+00 8.32247380e-01 1.00115810e+00 4.50678810e-01 6.12434700e-01 2.11874660e+00 1.87833330e+00 1.37127600e+01 1.47245420e+02 1.01751615e+02 8.22823170e-01 1.05032490e+01 2.79334680e+03 1.63749480e+03 2.47375150e+01 2.06180050e+01 4.11950960e+00 4.44134480e+03 2.43208690e+01 3.97633360e+02 2.36256050e+03 8.83209250e+00 1.05032490e+01 1.63749480e+03
2 2.24382180e+03 3.05741180e+00 9.66868190e-01 5.45218120e-04 6.90814810e+01 2.25390150e-02 1.16818480e-01 6.34525950e-02 9.99557340e-01 9.99231390e-01 9.97727460e-01 4.29266350e+01 5.38329840e-01 5.13739280e+00 6.09334330e+00 5.38580130e+00 1.06444170e+01 1.62213080e+01 9.26549940e+01 2.76626710e+02 4.91603590e+01 4.18764850e+01 1.15964670e+02 7.51220500e-02 8.47150780e-02 5.88315530e-01 1.51649870e-01 6.84424370e-01 2.34595520e+00 2.12724290e-09 2.93367550e-01 1.40002360e-01 7.06556740e-01 2.45458140e-01 2.46788360e-01 2.55494330e+00 8.50111890e+00 8.21465400e-01 9.88344740e-01 4.44933710e-01 6.04564020e-01 2.12724290e+00 1.87371210e+00 1.37199630e+01 1.47362770e+02 1.01800384e+02 8.12334110e-01 1.04620930e+01 2.78651880e+03 1.63750690e+03 2.65779030e+01 2.32733180e+01 3.30458540e+00 4.43448780e+03 2.36545460e+01 3.98642030e+02 2.35557470e+03 8.64758750e+00 1.04620930e+01 1.63750690e+03
2 2.24379290e+03 3.06212720e+00 9.74056940e-01 5.45218120e-04 6.90814810e+01 2.25390150e-02 1.16818480e-01 6.34525950e-02 1.00262820e+00 9.99362550e-01 9.99069340e-01 3.92559500e+01 7.73064150e-01 5.82533480e+00 3.30258070e+00 8.14652420e+00 9.33308140e+00 2.09186670e+01 1.03307960e+02 2.41415140e+02 5.46735400e+01 4.85090010e+01 1.24693380e+02 7.56184540e-02 1.14791680e-01 5.87607870e-01 1.58417350e-01 6.42851080e-01 2.35223570e+00 2.13729730e-09 2.93367550e-01 1.40002360e-01 7.06556740e-01 2.45458140e-01 2.46788360e-01 2.55494330e+00 8.50111890e+00 8.25698180e-01 9.93437400e-01 4.47226330e-01 6.07679170e-01 2.13729730e+00 1.88256810e+00 1.37199630e+01 1.47362770e+02 1.01800384e+02 8.16519830e-01 1.04620930e+01 2.78890000e+03 1.63750690e+03 2.53584580e+01 2.27990260e+01 2.55943170e+00 4.43686890e+03 2.20896100e+01 3.98402450e+02 2.35957070e+03 8.83719260e+00 1.04620930e+01 1.63750690e+03
3 2.23857410e+03 3.07009030e+00 9.74381270e-01 1.92075140e-04 6.85067440e+01 2.25286430e-02 1.17530770e-01 6.84858020e-02 1.00142930e+00 9.99496870e-01 9.98093210e-01 4.41350520e+01 7.56561510e-01 6.33894890e+00 2.42254480e+00 8.98082020e+00 8.76941050e+00 1.55727040e+01 8.88023510e+01 2.35548420e+02 4.84258450e+01 5.14408710e+01 1.20053470e+02 1.02567550e-01 1.29720760e-01 5.74432150e-01 2.08367220e-01 7.22244550e-01 2.49679580e+00 2.15438480e-09 2.99806230e-01 1.40704280e-01 7.00116790e-01 2.45454510e-01 2.46784700e-01 2.55676760e+00 8.98788280e+00 8.21117620e-01 9.92061760e-01 4.49599380e-01 6.07596880e-01 2.15438480e+00 1.87861280e+00 1.37555480e+01 1.47441370e+02 1.01007282e+02 8.20852400e-01 1.17500210e+01 2.78386870e+03 1.63555130e+03 2.29891050e+01 2.04497000e+01 2.53940560e+00 4.43117000e+03 2.20884830e+01 4.00778240e+02 2.35230890e+03 8.69299620e+00 1.17500210e+01 1.63555130e+03
4 2.23723860e+03 3.03978280e+00 9.69355730e-01 6.34276390e-04 6.82392270e+01 2.21826070e-02 1.18374730e-01 5.10089430e-02 1.00134240e+00 9.99293100e-01 9.98328750e-01 4.63456520e+01 8.31296960e-01 7.28187370e+00 1.88116940e+00 9.52788420e+00 9.95114310e+00 2.03840320e+01 9.26159990e+01 2.21464660e+02 4.98947440e+01 5.19564830e+01 1.18724720e+02 9.93894020e-02 1.30201090e-01 4.73869080e-01 2.39227180e-01 6.44217530e-01 2.15826910e+00 2.09007020e-09 3.03230790e-01 1.41202210e-01 6.96691630e-01 2.45318960e-01 2.46648660e-01 2.62124690e+00 7.36646210e+00 8.24594820e-01 9.98213770e-01 4.54074650e-01 6.11904900e-01 2.09007020e+00 1.88736140e+00 1.37605780e+01 1.47276200e+02 1.00500140e+02 8.29023090e-01 1.47361220e+01 2.78095540e+03 1.63460820e+03 2.20887430e+01 1.91679490e+01 2.92079380e+00 4.43029970e+03 2.25977820e+01 3.95720270e+02 2.35343730e+03 9.20004270e+00 1.47361220e+01 1.63460820e+03
4 2.23658310e+03 3.04195890e+00 9.66665760e-01 6.34276390e-04 6.82392270e+01 2.21826070e-02 1.18374730e-01 5.10089430e-02 1.00209410e+00 9.99045160e-01 9.98332690e-01 4.82045190e+01 9.25809870e-01 6.74510850e+00 2.07306070e+00 9.63401670e+00 1.05959340e+01 1.90764580e+01 8.95975140e+01 2.19909630e+02 5.14065450e+01 5.65080500e+01 1.19949130e+02 1.32140270e-01 1.33674760e-01 4.53998010e-01 2.15934810e-01 6.16293740e-01 2.11697070e+00 2.09462350e-09 3.03230790e-01 1.41202210e-01 6.96691630e-01 2.45318960e-01 2.46648660e-01 2.62124690e+00 7.36646210e+00 8.24640760e-01 9.98269380e-01 4.54099940e-01 6.11938990e-01 2.09462350e+00 1.89147310e+00 1.37605780e+01 1.47276200e+02 1.00500140e+02 8.29069270e-01 1.47361220e+01 2.77900260e+03 1.63460820e+03 2.24096350e+01 1.97629280e+01 2.64670650e+00 4.42834690e+03 2.31932250e+01 3.95725500e+02 2.35100690e+03 9.07697510e+00 1.47361220e+01 1.63460820e+03
6 2.23869960e+03 3.04790160e+00 9.67159620e-01 3.51071490e-04 6.78902700e+01 2.22607910e-02 1.18864750e-01 5.45541040e-02 1.00201750e+00 9.99250670e-01 9.98357120e-01 5.15987690e+01 9.73593880e-01 8.45026550e+00 4.56236750e-01 8.27924870e+00 1.11595040e+01 2.04424350e+01 8.84345490e+01 2.24723320e+02 5.23207280e+01 6.49268360e+01 1.21104590e+02 1.10796490e-01 1.05327490e-01 5.32178130e-01 1.91246580e-01 6.59843160e-01 2.26803080e+00 2.10710830e-09 3.07588790e-01 1.41770400e-01 6.92332830e-01 2.45351190e-01 2.46681010e-01 2.60627710e+00 7.71812120e+00 8.20158330e-01 9.95391510e-01 4.54865450e-01 6.10787760e-01 2.10710830e+00 1.88930370e+00 1.37793570e+01 1.47266930e+02 9.99799164e+01 8.30466890e-01 1.90197350e+01 2.77907550e+03 1.63366090e+03 2.28215500e+01 1.96906380e+01 3.13091190e+00 4.43175610e+03 2.30605310e+01 3.96100590e+02 2.35095150e+03 8.96291680e+00 1.90197350e+01 1.63366090e+03
3 2.24028200e+03 3.05357780e+00 9.66934720e-01 3.15882030e-04 6.77931890e+01 2.22756370e-02 1.19144540e-01 5.73464090e-02 1.00183570e+00 9.99184260e-01 9.98514180e-01 4.74498280e+01 9.89013390e-01 9.26637590e+00 3.71854490e-01 8.37575580e+00 1.05252080e+01 2.15503840e+01 9.31379410e+01 2.15093820e+02 4.95333550e+01 6.59765260e+01 1.25950370e+02 1.09660270e-01 9.66898280e-02 5.41306490e-01 1.58426600e-01 6.62632450e-01 2.22624780e+00 2.11910260e-09 3.09111470e-01 1.42065050e-01 6.90809930e-01 2.45357290e-01 2.46687130e-01 2.60344130e+00 8.00133830e+00 8.22319020e-01 9.98728180e-01 4.57191230e-01 6.13153360e-01 2.11910260e+00 1.88947660e+00 1.37803820e+01 1.47201710e+02 9.97927335e+01 8.34713160e-01 2.09705670e+01 2.77807220e+03 1.63336550e+03 2.40778030e+01 2.02564830e+01 3.82131980e+00 4.43240830e+03 2.31987630e+01 3.96748980e+02 2.34896210e+03 9.16236050e+00 2.09705670e+01 1.63336550e+03
5 2.23962240e+03 3.05303160e+00 9.67105260e-01 3.43131690e-04 6.79588450e+01 2.23828120e-02 1.19042720e-01 5.66210880e-02 1.00200120e+00 9.99080510e-01 9.98537990e-01 4.78136730e+01 9.93481160e-01 9.48341140e+00 4.81986100e-01 8.51563090e+00 1.02283140e+01 2.09766780e+01 9.27210850e+01 2.12358280e+02 4.79897500e+01 6.60065930e+01 1.23828440e+02 9.86667660e-02 9.73038390e-02 5.30440810e-01 1.62113470e-01 6.36842430e-01 2.22573670e+00 2.11794560e-09 3.07617910e-01 1.42070400e-01 6.92303860e-01 2.45400460e-01 2.46730460e-01 2.58318510e+00 7.90261970e+00 8.22198380e-01 9.97363850e-01 4.56018460e-01 6.12321520e-01 2.11794560e+00 1.89118640e+00 1.37651910e+01 1.47089530e+02 9.99603457e+01 8.32571990e-01 1.93766340e+01 2.77651530e+03 1.63365570e+03 2.48485990e+01 2.07260760e+01 4.12252270e+00 4.42954760e+03 2.32330600e+01 3.96509960e+02 2.34768440e+03 9.08784380e+00 1.93766340e+01 1.63365570e+03
2 2.23968570e+03 3.04969420e+00 9.65529360e-01 3.43131690e-04 6.79588450e+01 2.23828120e-02 1.19042720e-01 5.66210880e-02 1.00033170e+00 9.98993120e-01 9.98341130e-01 4.86545270e+01 8.52965400e-01 8.27285020e+00 1.64983870e+00 8.94038200e+00 9.65968580e+00 1.83454130e+01 8.89279880e+01 2.05244640e+02 4.74810650e+01 6.03526930e+01 1.21503640e+02 1.11598430e-01 9.35445620e-02 5.91636500e-01 1.72567640e-01 6.52743480e-01 2.24441450e+00 2.11088880e-09 3.07617910e-01 1.42070400e-01 6.92303860e-01 2.45400460e-01 2.46730460e-01 2.58318510e+00 7.90261970e+00 8.20334440e-01 9.95102810e-01 4.54984660e-01 6.10933370e-01 2.11088880e+00 1.88488520e+00 1.37651910e+01 1.47089530e+02 9.99603457e+01 8.30684540e-01 1.93766340e+01 2.77662240e+03 1.63365570e+03 2.48583610e+01 2.12289600e+01 3.62940050e+00 4.42965470e+03 2.35802810e+01 3.96556930e+02 2.34755520e+03 8.92996660e+00 1.93766340e+01 1.63365570e+03
1 2.24057030e+03 3.05658260e+00 9.66156510e-01 1.83518850e-04 6.77367290e+01 2.23448520e-02 1.19163070e-01 6.09831150e-02 1.00002590e+00 9.99631680e-01 9.98821690e-01 4.56959150e+01 8.81227770e-01 5.94393620e+00 2.41538980e+00 1.16098200e+01 9.71317600e+00 2.02015640e+01 9.52834020e+01 2.37319690e+02 5.08479400e+01 4.97363700e+01 1.17618880e+02 7.57862950e-02 1.23832560e-01 6.04052810e-01 2.67392350e-01 7.13318860e-01 2.23436330e+00 2.12547980e-09 3.09818210e-01 1.42152790e-01 6.90103060e-01 2.45385400e-01 2.46715350e-01 2.59030310e+00 8.34405150e+00 8.19155050e-01 9.95299990e-01 4.55952480e-01 6.11143000e-01 2.12547980e+00 1.88142850e+00 1.37845500e+01 1.47217110e+02 9.97200548e+01 8.32451520e-01 2.17085370e+01 2.77691170e+03 1.63324440e+03 2.46380020e+01 2.22935650e+01 2.34443750e+00 4.43186470e+03 2.34635470e+01 3.97947150e+02 2.34653270e+03 8.96830000e+00 2.17085370e+01 1.63324440e+03
