# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau A_planck calib_100T calib_217T A_cib_217 xi_sz_cib A_sz ksz_norm gal545_A_100 gal545_A_143 gal545_A_143_217 gal545_A_217 ps_A_100_100 ps_A_143_143 ps_A_143_217 ps_A_217_217 galf_TE_A_100 galf_TE_A_100_143 galf_TE_A_100_217 galf_TE_A_143 galf_TE_A_143_217 galf_TE_A_217 As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__CMB chi2__SN minuslogprior minuslogprior__0 minuslogprior__SZ chi2 chi2__planck_2018_lowl.TT chi2__planck_2018_lowl.EE chi2__planck_2018_highl_plik.TTTEEE chi2__planck_2018_lensing.clik chi2__bao.desi_dr2 chi2__sn.desdovekie
1 2.24972500e+03 3.05447340e+00 9.70921890e-01 1.07587310e-03 6.99206390e+01 2.25767850e-02 1.16402460e-01 5.80479630e-02 1.00081430e+00 9.97584110e-01 9.97798450e-01 4.58444120e+01 4.91273800e-01 5.69401100e+00 3.43859090e+00 1.01145830e+01 1.32055010e+01 2.29517600e+01 9.89037180e+01 2.10981950e+02 3.48741010e+01 3.16142480e+01 1.08499250e+02 8.48509080e-02 1.68879240e-01 4.20221420e-01 3.07888620e-01 6.47835830e-01 2.28117660e+00 2.12100140e-09 2.85594380e-01 1.39624110e-01 7.14331730e-01 2.45471340e-01 2.46801600e-01 2.54833140e+00 7.96961210e+00 8.36333870e-01 1.00017730e+00 4.46945440e-01 6.11388270e-01 2.12100140e+00 1.88851810e+00 1.36508660e+01 1.47044640e+02 1.02814552e+02 8.16007000e-01 1.37187170e+01 2.78400060e+03 1.64039160e+03 3.06694850e+01 2.81354650e+01 2.53402040e+00 4.43811100e+03 2.31229160e+01 3.96631440e+02 2.35525840e+03 8.98787470e+00 1.37187170e+01 1.64039160e+03
4 2.24674470e+03 3.05734010e+00 9.68568570e-01 1.07587310e-03 6.99206390e+01 2.25767850e-02 1.16402460e-01 5.80479630e-02 1.00192610e+00 9.98395590e-01 9.97414170e-01 4.80285420e+01 2.36354730e-01 4.50932780e+00 4.90741220e+00 9.87341890e+00 1.11768190e+01 1.99801580e+01 9.52133860e+01 2.33958660e+02 3.36919340e+01 2.47433980e+01 1.04715200e+02 1.14996170e-01 1.73485680e-01 4.45967660e-01 3.25956410e-01 6.97618460e-01 1.95523120e+00 2.12709030e-09 2.85594380e-01 1.39624110e-01 7.14331730e-01 2.45471340e-01 2.46801600e-01 2.54833140e+00 7.96961210e+00 8.36758970e-01 1.00068570e+00 4.47172620e-01 6.11699030e-01 2.12709030e+00 1.89393950e+00 1.36508660e+01 1.47044640e+02 1.02814552e+02 8.16421770e-01 1.37187170e+01 2.78679980e+03 1.64039160e+03 2.62896200e+01 2.38900330e+01 2.39958690e+00 4.44091020e+03 2.36940320e+01 3.96682430e+02 2.35752180e+03 8.90161200e+00 1.37187170e+01 1.64039160e+03
3 2.24594490e+03 3.05749690e+00 9.68637950e-01 1.07558270e-03 6.99375800e+01 2.25860760e-02 1.16377970e-01 5.81233810e-02 1.00124880e+00 9.99816530e-01 9.97917610e-01 4.90231580e+01 1.38970870e-01 4.83112560e+00 1.03728060e+00 8.88557560e+00 9.76768220e+00 1.76768720e+01 9.68898220e+01 2.73130290e+02 4.19029220e+01 3.61674230e+01 1.09216060e+02 1.27423720e-01 1.49857370e-01 4.83806350e-01 3.28284230e-01 6.79286170e-01 1.95477500e+00 2.12742390e-09 2.85424970e-01 1.39608920e-01 7.14501170e-01 2.45474580e-01 2.46804850e-01 2.54671020e+00 7.97451140e+00 8.36705290e-01 1.00050030e+00 4.47011290e-01 6.11569060e-01 2.12742390e+00 1.89395080e+00 1.36498100e+01 1.47041170e+02 1.02837036e+02 8.16127230e-01 1.38517510e+01 2.79438460e+03 1.64046320e+03 2.15951170e+01 1.95477240e+01 2.04739360e+00 4.44869960e+03 2.37959910e+01 3.96709860e+02 2.36495310e+03 8.92568320e+00 1.38517510e+01 1.64046320e+03
1 2.24588290e+03 3.05759260e+00 9.68678980e-01 1.07558270e-03 6.99375800e+01 2.25860760e-02 1.16377970e-01 5.81233810e-02 1.00126810e+00 9.99845910e-01 9.98398580e-01 4.94549160e+01 4.21568440e-03 4.39175500e+00 1.59306280e+00 9.48841610e+00 8.54106420e+00 1.41976340e+01 9.21517490e+01 2.76102960e+02 3.96105510e+01 3.52023150e+01 1.13311810e+02 8.88078150e-02 1.35961500e-01 3.98855740e-01 2.95815180e-01 7.01574770e-01 2.01358550e+00 2.12762760e-09 2.85424970e-01 1.39608920e-01 7.14501170e-01 2.45474580e-01 2.46804850e-01 2.54671020e+00 7.97451140e+00 8.36758830e-01 1.00056430e+00 4.47039900e-01 6.11608190e-01 2.12762760e+00 1.89413220e+00 1.36498100e+01 1.47041170e+02 1.02837036e+02 8.16179450e-01 1.38517510e+01 2.79251670e+03 1.64046320e+03 2.24670430e+01 2.04064570e+01 2.06058570e+00 4.44683160e+03 2.37908430e+01 3.96704060e+02 2.36309070e+03 8.93104780e+00 1.38517510e+01 1.64046320e+03
1 2.24312520e+03 3.05399230e+00 9.71313380e-01 1.07558270e-03 6.99375800e+01 2.25860760e-02 1.16377970e-01 5.81233810e-02 9.99842500e-01 1.00032700e+00 9.98672790e-01 4.87912200e+01 3.74569260e-01 5.53536290e+00 5.42196920e-02 1.02114490e+01 9.46894180e+00 1.95296310e+01 9.75229640e+01 2.78423990e+02 5.09416860e+01 4.19345340e+01 1.10048230e+02 9.67314650e-02 1.17839600e-01 4.85935730e-01 2.40458540e-01 6.33367010e-01 1.77114430e+00 2.11998120e-09 2.85424970e-01 1.39608920e-01 7.14501170e-01 2.45474580e-01 2.46804850e-01 2.54671020e+00 7.97451140e+00 8.36119640e-01 9.99799990e-01 4.46698410e-01 6.11140990e-01 2.11998120e+00 1.88732500e+00 1.36498100e+01 1.47041170e+02 1.02837036e+02 8.15555980e-01 1.38517510e+01 2.78956010e+03 1.64046320e+03 2.11876560e+01 1.91508190e+01 2.03683730e+00 4.44387500e+03 2.31448630e+01 3.96645460e+02 2.36077940e+03 8.99036950e+00 1.38517510e+01 1.64046320e+03
1 2.24124250e+03 3.05375550e+00 9.71481660e-01 1.03315770e-03 6.99032930e+01 2.25961310e-02 1.16394910e-01 5.81189440e-02 9.99873100e-01 1.00029330e+00 9.98858430e-01 4.07614240e+01 4.37809190e-01 6.50894030e+00 3.94440590e-01 9.37898570e+00 9.41902240e+00 1.93625040e+01 1.02593530e+02 2.39858440e+02 4.37337680e+01 4.33239500e+01 1.19384030e+02 1.18575540e-01 1.52100460e-01 4.44086320e-01 2.16139830e-01 5.67603130e-01 1.90406890e+00 2.11947920e-09 2.85760250e-01 1.39635900e-01 7.14165810e-01 2.45478100e-01 2.46808390e-01 2.54495670e+00 7.97136990e+00 8.34806380e-01 9.98474410e-01 4.46258670e-01 6.10360210e-01 2.11947920e+00 1.88689480e+00 1.36525400e+01 1.47056350e+02 1.02797231e+02 8.14753140e-01 1.36256470e+01 2.78481430e+03 1.64032910e+03 2.18580260e+01 1.97453180e+01 2.11270710e+00 4.43876900e+03 2.30845990e+01 3.96650790e+02 2.35612180e+03 8.95706800e+00 1.36256470e+01 1.64032910e+03
1 2.24211940e+03 3.07497620e+00 9.72148710e-01 8.55203510e-04 6.96335240e+01 2.26475690e-02 1.16624250e-01 6.97305410e-02 1.00099300e+00 9.99757450e-01 9.98406410e-01 4.27950080e+01 3.28036760e-01 6.41822120e+00 3.25062890e+00 1.02554780e+01 9.49121770e+00 1.71306050e+01 9.83109560e+01 2.34226490e+02 3.72151450e+01 3.72566690e+01 1.12858220e+02 1.03238510e-01 1.67195340e-01 4.98260370e-01 2.35948570e-01 5.63170620e-01 1.79872930e+00 2.16493670e-09 2.88557760e-01 1.39916680e-01 7.11367740e-01 2.45496350e-01 2.46826700e-01 2.53598420e+00 9.06866940e+00 8.38908200e-01 1.00532220e+00 4.50641120e-01 6.14854880e-01 2.16493670e+00 1.88312010e+00 1.36704340e+01 1.47067700e+02 1.02408422e+02 8.22754350e-01 1.17142030e+01 2.78653810e+03 1.63922440e+03 2.33810960e+01 2.04658420e+01 2.91525380e+00 4.43747670e+03 2.30327090e+01 4.01449590e+02 2.35297830e+03 9.07748510e+00 1.17142030e+01 1.63922440e+03
1 2.24321370e+03 3.07239830e+00 9.73334250e-01 6.59357970e-04 6.95554620e+01 2.27291810e-02 1.16464320e-01 6.90654190e-02 1.00125440e+00 9.99956360e-01 9.98594530e-01 3.99191880e+01 2.61147160e-01 5.88103750e+00 1.28361840e+00 7.66468230e+00 1.00102410e+01 1.89599420e+01 1.01126450e+02 2.49771710e+02 3.91584760e+01 3.78923280e+01 1.20843940e+02 1.03466800e-01 2.00469810e-01 5.53213050e-01 2.76491070e-01 6.75799780e-01 1.82151480e+00 2.15936300e-09 2.89043930e-01 1.39838370e-01 7.10881390e-01 2.45527040e-01 2.46857510e-01 2.52158510e+00 8.97915670e+00 8.31222380e-01 9.96670510e-01 4.46888480e-01 6.09478220e-01 2.15936300e+00 1.88077220e+00 1.36816030e+01 1.47163550e+02 1.02360287e+02 8.15903000e-01 1.15517810e+01 2.78888260e+03 1.63906610e+03 2.34634260e+01 2.13667690e+01 2.09665710e+00 4.43950050e+03 2.26620770e+01 4.00967200e+02 2.35655730e+03 8.69607320e+00 1.15517810e+01 1.63906610e+03
1 2.24458210e+03 3.06776980e+00 9.72110960e-01 6.59357970e-04 6.95554620e+01 2.27291810e-02 1.16464320e-01 6.90654190e-02 9.99006660e-01 9.99435910e-01 9.98704400e-01 4.51426430e+01 2.44135270e-01 6.21012410e+00 5.61228010e-01 7.72617490e+00 1.25954410e+01 2.33658590e+01 1.04504670e+02 2.84361610e+02 4.01365760e+01 3.61613770e+01 1.12611280e+02 1.20281860e-01 1.74054050e-01 5.75193020e-01 2.56658990e-01 6.91937360e-01 1.61140550e+00 2.14939130e-09 2.89043930e-01 1.39838370e-01 7.10881390e-01 2.45527040e-01 2.46857510e-01 2.52158510e+00 8.97915670e+00 8.28905290e-01 9.93892220e-01 4.45642750e-01 6.07779260e-01 2.14939130e+00 1.87208700e+00 1.36816030e+01 1.47163550e+02 1.02360287e+02 8.13628620e-01 1.15517810e+01 2.79187430e+03 1.63906610e+03 2.33360430e+01 2.12632220e+01 2.07282080e+00 4.44249210e+03 2.29014560e+01 4.01016270e+02 2.35930270e+03 8.65378020e+00 1.15517810e+01 1.63906610e+03
1 2.24973370e+03 3.07951840e+00 9.74120820e-01 6.09784480e-04 6.96758910e+01 2.26515910e-02 1.15696170e-01 7.67321650e-02 1.00007360e+00 9.99840700e-01 9.99077280e-01 4.67229360e+01 2.44864430e-02 6.97913050e+00 2.09311630e+00 8.38803160e+00 1.19983240e+01 2.26962810e+01 1.04977870e+02 2.82335350e+02 3.58614520e+01 3.05400980e+01 1.08641610e+02 7.50857770e-02 1.48377750e-01 5.89998060e-01 2.36849350e-01 7.16239590e-01 1.63884340e+00 2.17479250e-09 2.86303520e-01 1.38992620e-01 7.13622060e-01 2.45497810e-01 2.46828160e-01 2.53528110e+00 9.68197640e+00 8.30286210e-01 9.94687270e-01 4.44264050e-01 6.07343650e-01 2.17479250e+00 1.86538770e+00 1.36946820e+01 1.47493570e+02 1.02767459e+02 8.11111470e-01 1.35163780e+01 2.79730500e+03 1.64017290e+03 2.42365770e+01 2.14337190e+01 2.80285820e+00 4.45099420e+03 2.24932360e+01 4.05264510e+02 2.36090610e+03 8.64110390e+00 1.35163780e+01 1.64017290e+03
1 2.25053920e+03 3.07953180e+00 9.74108680e-01 6.09931450e-04 6.96733120e+01 2.26510080e-02 1.15700080e-01 7.67368480e-02 1.00007210e+00 9.99886350e-01 9.99025040e-01 4.78457370e+01 7.85965690e-02 7.11325020e+00 2.55519740e+00 7.60094490e+00 1.19119310e+01 2.32461250e+01 1.04999420e+02 2.85347220e+02 3.39674200e+01 2.80271200e+01 1.04539320e+02 6.58873850e-02 1.42993090e-01 5.75671050e-01 2.05828390e-01 7.18947150e-01 1.68796870e+00 2.17482170e-09 2.86331580e-01 1.38995950e-01 7.13594000e-01 2.45497590e-01 2.46827950e-01 2.53538290e+00 9.68263790e+00 8.30307590e-01 9.94731290e-01 4.44297250e-01 6.07374170e-01 2.17482170e+00 1.86539530e+00 1.36948150e+01 1.47493050e+02 1.02763293e+02 8.11172100e-01 1.34911350e+01 2.79866380e+03 1.64016120e+03 2.43811570e+01 2.12701820e+01 3.11097440e+00 4.45231610e+03 2.24953630e+01 4.05270860e+02 2.36225760e+03 8.63998700e+00 1.34911350e+01 1.64016120e+03
4 2.24976390e+03 3.08235840e+00 9.71161060e-01 6.09931450e-04 6.96733120e+01 2.26510080e-02 1.15700080e-01 7.67368480e-02 1.00057520e+00 9.99587060e-01 9.99527930e-01 4.13896710e+01 5.03426370e-01 6.39784170e+00 5.01632310e+00 9.34034060e+00 1.10966190e+01 2.35370840e+01 1.06977120e+02 2.49326500e+02 3.63462630e+01 3.39951200e+01 1.12898070e+02 6.71032770e-02 1.64867330e-01 4.77513100e-01 2.00151380e-01 7.32079240e-01 1.83968490e+00 2.18097790e-09 2.86331580e-01 1.38995950e-01 7.13594000e-01 2.45497590e-01 2.46827950e-01 2.53538290e+00 9.68263790e+00 8.30527140e-01 9.94994320e-01 4.44414740e-01 6.07534770e-01 2.18097790e+00 1.87067560e+00 1.36948150e+01 1.47493050e+02 1.02763293e+02 8.11386590e-01 1.34911350e+01 2.79337870e+03 1.64016120e+03 2.62484030e+01 2.23922130e+01 3.85619040e+00 4.44703100e+03 2.32360600e+01 4.05524150e+02 2.35616130e+03 8.45722060e+00 1.34911350e+01 1.64016120e+03
1 2.24703980e+03 3.07425670e+00 9.72331590e-01 -1.48448530e-04 6.86384990e+01 2.26581100e-02 1.16666800e-01 7.45431790e-02 9.99457580e-01 9.99817690e-01 9.99003410e-01 4.76403680e+01 9.13986890e-01 5.32125080e+00 3.01500730e+00 8.96476790e+00 9.23721410e+00 1.92224180e+01 9.56956240e+01 2.88465100e+02 4.30556570e+01 4.69150880e+01 1.14619340e+02 1.51354740e-01 1.70230250e-01 5.52127840e-01 2.29163870e-01 6.55451150e-01 2.26824710e+00 2.16337950e-09 2.97097320e-01 1.39969780e-01 7.02826000e-01 2.45500170e-01 2.46830540e-01 2.53414020e+00 9.48821980e+00 8.08469480e-01 9.75842530e-01 4.40669500e-01 5.96881770e-01 2.16337950e+00 1.86374000e+00 1.37678760e+01 1.47776620e+02 1.01431654e+02 8.04548760e-01 1.04909330e+01 2.80170600e+03 1.63638670e+03 2.27480280e+01 2.05017610e+01 2.24626620e+00 4.44858360e+03 2.25640660e+01 4.04088760e+02 2.36656820e+03 8.48496600e+00 1.04909330e+01 1.63638670e+03
2 2.24341450e+03 3.05759120e+00 9.70252920e-01 1.05509520e-04 6.87125520e+01 2.25820670e-02 1.16783500e-01 6.47781930e-02 9.99685620e-01 9.99275680e-01 9.99064500e-01 5.47306400e+01 3.24157010e-01 5.75347710e+00 4.63249280e+00 8.79123550e+00 1.00153980e+01 1.61561090e+01 8.79463640e+01 2.62707240e+02 3.00224060e+01 3.26864440e+01 1.00077070e+02 1.60948430e-01 1.83392090e-01 5.27004170e-01 2.10121810e-01 6.28678290e-01 2.22121310e+00 2.12762440e-09 2.96543380e-01 1.40010430e-01 7.03380100e-01 2.45473180e-01 2.46803450e-01 2.54740950e+00 8.60859590e+00 8.09196340e-01 9.76193410e-01 4.40654320e-01 5.97139730e-01 2.12762440e+00 1.86908630e+00 1.37573020e+01 1.47645370e+02 1.01450902e+02 8.04521030e-01 1.05487700e+01 2.78996570e+03 1.63652620e+03 2.48941060e+01 2.18310700e+01 3.06303590e+00 4.43704070e+03 2.27475480e+01 3.99060000e+02 2.35929750e+03 8.86062680e+00 1.05487700e+01 1.63652620e+03
2 2.23813600e+03 3.06374960e+00 9.67181560e-01 3.00406150e-04 6.84630220e+01 2.25229080e-02 1.17781320e-01 6.63228220e-02 1.00000840e+00 9.99819530e-01 9.98591600e-01 4.50148370e+01 6.46698050e-01 3.68046700e+00 8.15275520e+00 8.81899240e+00 8.48062310e+00 1.54549040e+01 9.17186220e+01 2.58791090e+02 3.72245870e+01 3.39074030e+01 1.07021640e+02 8.84636120e-02 1.36777710e-01 4.58045580e-01 2.51741130e-01 5.82241640e-01 2.11646680e+00 2.14076780e-09 3.00711580e-01 1.40949090e-01 6.99211340e-01 2.45452490e-01 2.46782680e-01 2.55777860e+00 8.79199870e+00 8.20273100e-01 9.91357830e-01 4.49814600e-01 6.07429680e-01 2.14076780e+00 1.87483170e+00 1.37514980e+01 1.47301410e+02 1.00846997e+02 8.21245340e-01 1.26442660e+01 2.78149840e+03 1.63529060e+03 2.34193760e+01 2.02559780e+01 3.16339770e+00 4.42943330e+03 2.34747230e+01 4.00069830e+02 2.34939730e+03 8.55660810e+00 1.26442660e+01 1.63529060e+03
1 2.24537190e+03 3.05411890e+00 9.65760450e-01 4.51958980e-04 6.85416220e+01 2.23631370e-02 1.18330370e-01 6.04546580e-02 9.99743420e-01 1.00008350e+00 9.97903650e-01 4.49007590e+01 6.38311980e-01 4.24330060e+00 2.73384090e+00 7.56290140e+00 8.46849670e+00 1.56862410e+01 9.26213250e+01 3.25811310e+02 5.08043380e+01 4.79074310e+01 1.21467830e+02 1.08920230e-01 1.00674820e-01 5.61384390e-01 2.08174330e-01 5.76862890e-01 2.28051730e+00 2.12024950e-09 3.00850920e-01 1.41338380e-01 6.99072180e-01 2.45392690e-01 2.46722670e-01 2.58686480e+00 8.27925020e+00 8.23770470e-01 9.95013630e-01 4.51837110e-01 6.10090210e-01 2.12024950e+00 1.87878340e+00 1.37322190e+01 1.47221270e+02 1.00907846e+02 8.24937920e-01 1.19308600e+01 2.79848550e+03 1.63523640e+03 2.25454870e+01 2.05279060e+01 2.01758050e+00 4.44565280e+03 2.36954290e+01 3.97680560e+02 2.36825680e+03 8.85270570e+00 1.19308600e+01 1.63523640e+03
2 2.24396760e+03 3.05599550e+00 9.66347730e-01 5.69456520e-04 6.88176280e+01 2.23457440e-02 1.17848820e-01 6.15651220e-02 9.99714410e-01 9.99585270e-01 9.98716220e-01 4.34059380e+01 3.84384880e-01 7.80533990e+00 1.76296520e+00 9.43310840e+00 1.13742740e+01 2.03155090e+01 9.80013850e+01 2.92175560e+02 4.28133880e+01 4.56602660e+01 1.22867260e+02 7.54996650e-02 1.03767770e-01 4.95472610e-01 2.24467200e-01 5.36501800e-01 1.58935680e+00 2.12423210e-09 2.97388990e-01 1.40839440e-01 7.02534730e-01 2.45385760e-01 2.46715700e-01 2.59013490e+00 8.38581080e+00 8.26663840e-01 9.96504100e-01 4.50807760e-01 6.10464140e-01 2.12423210e+00 1.87813660e+00 1.37200980e+01 1.47283150e+02 1.01356770e+02 8.23058590e-01 1.05940630e+01 2.79189410e+03 1.63620850e+03 2.46192430e+01 2.13474240e+01 3.27181960e+00 4.43869670e+03 2.36760530e+01 3.98064640e+02 2.36127860e+03 8.87481700e+00 1.05940630e+01 1.63620850e+03
1 2.24204450e+03 3.05566730e+00 9.66235990e-01 5.69456520e-04 6.88176280e+01 2.23457440e-02 1.17848820e-01 6.15651220e-02 9.99552580e-01 1.00092860e+00 9.97809510e-01 4.56005090e+01 1.58596190e-01 7.16228950e+00 9.29655160e-01 9.93166330e+00 1.17418930e+01 1.94593950e+01 9.47028920e+01 2.91417050e+02 4.32260170e+01 4.09908330e+01 1.19786360e+02 1.76519930e-01 1.61029380e-01 3.85959300e-01 2.42871390e-01 5.37936860e-01 1.85309880e+00 2.12353520e-09 2.97388990e-01 1.40839440e-01 7.02534730e-01 2.45385760e-01 2.46715700e-01 2.59013490e+00 8.38581080e+00 8.26492590e-01 9.96297670e-01 4.50714370e-01 6.10337680e-01 2.12353520e+00 1.87752050e+00 1.37200980e+01 1.47283150e+02 1.01356770e+02 8.22888090e-01 1.05940630e+01 2.78973370e+03 1.63620850e+03 2.37763480e+01 2.12950110e+01 2.48133750e+00 4.43653620e+03 2.37009670e+01 3.98070330e+02 2.35908960e+03 8.87273170e+00 1.05940630e+01 1.63620850e+03
5 2.23728060e+03 3.05393410e+00 9.66738270e-01 5.43062900e-04 6.88903670e+01 2.24146050e-02 1.17623860e-01 6.07548530e-02 9.99760370e-01 1.00064700e+00 9.98022120e-01 5.29170580e+01 7.13266810e-02 6.01419060e+00 8.66872150e-01 8.51900260e+00 1.25388520e+01 1.84714520e+01 8.97787170e+01 2.74973280e+02 4.33428350e+01 3.56339920e+01 1.10112760e+02 1.10978220e-01 1.21736930e-01 3.77113900e-01 2.40615950e-01 6.71030700e-01 2.12246070e+00 2.11985780e-09 2.96432390e-01 1.40683340e-01 7.03491480e-01 2.45412800e-01 2.46742850e-01 2.57728960e+00 8.28538580e+00 8.23925360e-01 9.92678510e-01 4.48591150e-01 6.07951990e-01 2.11985780e+00 1.87730890e+00 1.37182450e+01 1.47286320e+02 1.01466086e+02 8.19011640e-01 1.04765470e+01 2.78568060e+03 1.63650520e+03 2.09494550e+01 1.88775010e+01 2.07195430e+00 4.43266230e+03 2.35591120e+01 3.97677460e+02 2.35560720e+03 8.83679160e+00 1.04765470e+01 1.63650520e+03
14 2.24092390e+03 3.06506500e+00 9.66122340e-01 7.12877370e-04 6.89773050e+01 2.23781580e-02 1.17580840e-01 6.61638560e-02 1.00004980e+00 1.00057120e+00 9.98736660e-01 6.07538680e+01 1.41702010e-02 5.07255590e+00 1.07242810e+00 9.77240210e+00 1.24484040e+01 1.75536060e+01 8.53534920e+01 2.76471740e+02 4.72279580e+01 3.42725350e+01 1.02871100e+02 1.25278570e-01 1.11672470e-01 3.90828280e-01 2.29479200e-01 7.09201000e-01 2.18862890e+00 2.14358550e-09 2.95518600e-01 1.40603870e-01 7.04405470e-01 2.45398630e-01 2.46728630e-01 2.58405360e+00 8.81834470e+00 8.33324870e-01 1.00337030e+00 4.53008920e-01 6.14413220e-01 2.14358550e+00 1.87789630e+00 1.37108180e+01 1.47213550e+02 1.01543939e+02 8.27077350e-01 1.04589470e+01 2.79160990e+03 1.63677170e+03 2.15036330e+01 1.94806920e+01 2.02294090e+00 4.43884050e+03 2.39143150e+01 4.00124170e+02 2.35863790e+03 8.93343700e+00 1.04589470e+01 1.63677170e+03
8 2.24108230e+03 3.06263590e+00 9.66258360e-01 6.68801050e-04 6.89356380e+01 2.23771000e-02 1.17585650e-01 6.50585980e-02 9.97978210e-01 1.00021410e+00 9.98634940e-01 4.80091820e+01 4.53609960e-01 6.37646560e+00 1.19321810e+00 1.28594000e+01 9.14705140e+00 1.39320860e+01 8.75308930e+01 2.50561390e+02 4.58544540e+01 5.12870410e+01 1.22349410e+02 1.45548390e-01 1.42976240e-01 4.37002350e-01 2.64157510e-01 6.69471510e-01 1.93461090e+00 2.13838480e-09 2.95883850e-01 1.40607620e-01 7.04040130e-01 2.45398220e-01 2.46728210e-01 2.58425110e+00 8.71231930e+00 8.31048400e-01 1.00093160e+00 4.52050490e-01 6.12924010e-01 2.13838480e+00 1.87748590e+00 1.37148820e+01 1.47245840e+02 1.01504859e+02 8.25327500e-01 1.04834060e+01 2.78718020e+03 1.63666120e+03 2.39199130e+01 2.17027420e+01 2.21717080e+00 4.43432480e+03 2.41483700e+01 3.99608490e+02 2.35438470e+03 9.03856900e+00 1.04834060e+01 1.63666120e+03
8 2.24255570e+03 3.05871210e+00 9.70581770e-01 6.68801050e-04 6.89356380e+01 2.23771000e-02 1.17585650e-01 6.50585980e-02 9.96556240e-01 1.00065100e+00 9.98823240e-01 5.72887230e+01 2.94370150e-01 9.68858820e+00 6.70227080e-01 1.15769890e+01 1.17651970e+01 2.05482880e+01 9.18458410e+01 2.15310330e+02 3.08134010e+01 3.67966010e+01 9.70172360e+01 1.11990670e-01 1.39464150e-01 4.91615860e-01 1.95077110e-01 7.35235040e-01 2.21241720e+00 2.13001060e-09 2.95883850e-01 1.40607620e-01 7.04040130e-01 2.45398220e-01 2.46728210e-01 2.58425110e+00 8.71231930e+00 8.30808710e-01 1.00064300e+00 4.51920110e-01 6.12747230e-01 2.13001060e+00 1.87013340e+00 1.37148820e+01 1.47245840e+02 1.01504859e+02 8.25089470e-01 1.04834060e+01 2.78711880e+03 1.63666120e+03 2.54239650e+01 2.09333500e+01 4.49061520e+00 4.43426340e+03 2.30775580e+01 3.99425100e+02 2.35553260e+03 9.08349440e+00 1.04834060e+01 1.63666120e+03
6 2.24283100e+03 3.04961470e+00 9.71729680e-01 6.48008110e-04 6.91386800e+01 2.24237240e-02 1.16973000e-01 6.08361160e-02 9.96974310e-01 1.00079720e+00 9.98956510e-01 5.66344110e+01 2.26810260e-01 9.23264540e+00 2.23087160e-01 1.24638900e+01 1.22573710e+01 2.10448820e+01 9.26811840e+01 2.15575180e+02 3.18082660e+01 3.50056710e+01 9.84077700e+01 1.32425620e-01 1.43006080e-01 5.18299470e-01 1.86837480e-01 7.41767620e-01 2.22667320e+00 2.11072100e-09 2.92964420e-01 1.40041590e-01 7.06960000e-01 2.45416290e-01 2.46746350e-01 2.57561140e+00 8.28099100e+00 8.24269460e-01 9.91308130e-01 4.46145640e-01 6.06419180e-01 2.11072100e+00 1.86891370e+00 1.37126870e+01 1.47374280e+02 1.01892632e+02 8.14546770e-01 1.05072390e+01 2.78569430e+03 1.63763130e+03 2.59145920e+01 2.22193450e+01 3.69524750e+00 4.43383280e+03 2.26794900e+01 3.97563820e+02 2.35647030e+03 8.98074070e+00 1.05072390e+01 1.63763130e+03
4 2.24293080e+03 3.04812700e+00 9.71935180e-01 6.31192090e-04 6.91828850e+01 2.24567560e-02 1.16940900e-01 6.00140320e-02 9.99286430e-01 1.00043240e+00 9.99159980e-01 5.94555170e+01 1.94196570e-01 8.70594290e+00 2.62246840e+00 1.21332980e+01 1.45607330e+01 2.09772320e+01 9.13482590e+01 2.41231650e+02 2.82647830e+01 3.06622310e+01 9.30606270e+01 1.25657710e-01 1.30802880e-01 4.74832410e-01 1.91026640e-01 7.15327340e-01 2.18239850e+00 2.10758330e-09 2.92592100e-01 1.40042520e-01 7.07332420e-01 2.45428690e-01 2.46758800e-01 2.56958680e+00 8.19206630e+00 8.23008540e-01 9.89475410e-01 4.45179990e-01 6.05299050e-01 2.10758330e+00 1.86920630e+00 1.37089740e+01 1.47358590e+02 1.01946924e+02 8.12783740e-01 1.05776800e+01 2.78280020e+03 1.63776330e+03 2.73601850e+01 2.25798350e+01 4.78034970e+00 4.43114120e+03 2.23308680e+01 3.97228200e+02 2.35372640e+03 9.51475560e+00 1.05776800e+01 1.63776330e+03
3 2.23783100e+03 3.05485410e+00 9.69773820e-01 6.31192090e-04 6.91828850e+01 2.24567560e-02 1.16940900e-01 6.00140320e-02 1.00220040e+00 1.00006200e+00 9.98207690e-01 4.44000770e+01 6.13811390e-01 3.24906730e+00 8.33817760e+00 1.02512680e+01 1.06182290e+01 1.98090630e+01 9.71501770e+01 2.88821030e+02 4.26506600e+01 2.75881970e+01 1.06076380e+02 1.17896550e-01 1.03297200e-01 4.99476100e-01 1.80039970e-01 6.62018720e-01 2.14783200e+00 2.12180890e-09 2.92592100e-01 1.40042520e-01 7.07332420e-01 2.45428690e-01 2.46758800e-01 2.56958680e+00 8.19206630e+00 8.25088960e-01 9.91976630e-01 4.46305330e-01 6.06829130e-01 2.12180890e+00 1.88182280e+00 1.37089740e+01 1.47358590e+02 1.01946924e+02 8.14838320e-01 1.05776800e+01 2.78390170e+03 1.63776330e+03 2.17096590e+01 1.87868400e+01 2.92281910e+00 4.43224270e+03 2.28131200e+01 3.97277740e+02 2.35477430e+03 9.03654590e+00 1.05776800e+01 1.63776330e+03
